1590666900000,132.0,9282.1,9299.0,9279.3,9283.9,15523.0,9285.3950653868453262900212587772982026670102428654
1590667200000,136.0,9284.0,9291.6,9268.3,9272.6,13545.0,9278.3274787744555186415651531930601698043558508675
1590667500000,559.0,9272.6,9374.1,9272.6,9342.6,42100.0,9327.2754893111638954869358669833729216152019002375
1590667800000,296.0,9342.5,9398.0,9342.2,9366.5,27826.0,9368.9845144828577589304966578020556314238481995256
1590668100000,147.0,9370.0,9383.9,9351.9,9351.9,11042.0,9364.3365060677413512044919398659663104510052526716
1590668400000,95.0,9353.1,9369.9,9353.1,9362.6,8560.0,9364.0318574766355140186915887850467289719626168224
1590668700000,76.0,9360.4,9367.2,9354.0,9362.0,5365.0,9359.8103448275862068965517241379310344827586206897
1590669000000,72.0,9363.0,9372.6,9358.1,9362.2,6879.0,9364.8206861462421863642971362116586713185055967437
1590669300000,133.0,9364.0,9389.6,9360.5,9384.6,5176.0,9376.9075927357032457496136012364760432766615146832
1590669600000,330.0,9384.1,9444.2,9376.1,9420.6,22226.0,9414.3011832988391973364528030234860073787456132457
1590669900000,135.0,9422.0,9438.8,9404.9,9410.0,16058.0,9419.8932183335409141860754763980570432183335409142
1590670200000,105.0,9410.6,9429.9,9410.6,9423.1,4616.0,9419.41828422876949740034662045060658578856152513
1590670500000,172.0,9423.0,9463.1,9422.2,9442.4,11954.0,9444.687769784172661870503597122302158273381294964
1590670800000,222.0,9446.0,9474.0,9419.8,9433.7,37099.0,9446.7736219305102563411412706541955308768430415914
1590671100000,113.0,9432.7,9433.3,9409.4,9415.1,16905.0,9420.3484708666075125702454895001478852410529429163
1590671400000,56.0,9421.5,9421.7,9404.1,9411.0,8335.0,9412.5846070785842831433713257348530293941211757648
1590671700000,49.0,9409.6,9420.3,9405.7,9420.3,5209.0,9412.9644653484354002687655980034555576886158571703
1590672000000,36.0,9420.4,9424.3,9412.7,9418.3,3929.0,9418.4714431152965131076609824382794604224993637058
1590672300000,45.0,9418.3,9426.8,9414.8,9416.6,2825.0,9420.1346548672566371681415929203539823008849557522
1590672600000,49.0,9417.0,9427.7,9416.0,9421.2,4396.0,9421.0474294813466787989080982711555959963603275705
1590672900000,62.0,9424.3,9436.4,9423.3,9423.3,5385.0,9429.4631383472609099350046425255338904363974001857
1590673200000,48.0,9426.9,9433.1,9418.6,9419.2,2665.0,9424.3447279549718574108818011257035647279549718574
1590673500000,44.0,9419.5,9425.7,9416.6,9423.4,3592.0,9421.1375556792873051224944320712694877505567928731
1590673800000,44.0,9422.5,9429.9,9416.4,9429.0,5275.0,9424.5901800947867298578199052132701421800947867299
1590674100000,59.0,9426.5,9433.7,9409.8,9430.8,7560.0,9422.0483597883597883597883597883597883597883597884
1590674400000,93.0,9432.3,9459.6,9432.3,9456.0,9071.0,9448.1499724396428177709183111013118730018741042884
1590674700000,273.0,9453.0,9530.2,9452.7,9495.9,43193.0,9494.5023105595814136549903919616604542402704141875
1590675000000,139.0,9494.7,9499.0,9466.1,9482.5,14351.0,9481.3625113232527350010452233293847118667688662811
1590675300000,53.0,9482.5,9484.7,9471.7,9478.0,4819.0,9477.8368126167254617140485577920730442000415023864
1590675600000,63.0,9478.2,9495.3,9478.2,9489.0,6288.0,9488.4490298982188295165394402035623409669211195929
1590675900000,104.0,9489.9,9513.1,9461.1,9475.8,12892.0,9493.084401179025752404591995035681042506981073534
1590676200000,99.0,9475.7,9475.7,9441.1,9449.5,5860.0,9459.719539249146757679180887372013651877133105802
1590676500000,78.0,9454.8,9462.8,9442.4,9455.8,10327.0,9452.3950421225912656144088312191343081243342693909
1590676800000,55.0,9458.3,9467.0,9451.8,9451.9,4504.0,9458.464520426287744227353463587921847246891651865
1590677100000,67.0,9450.8,9466.6,9441.8,9464.4,4807.0,9457.6623673809028500104014978156854587060536717287
1590677400000,55.0,9462.3,9488.7,9462.3,9475.6,5449.0,9481.1219673334556799412736281886584694439346669114
1590677700000,45.0,9474.0,9486.1,9474.0,9485.9,3865.0,9481.3224062095730918499353169469598965071151358344
1590678000000,62.0,9484.1,9503.0,9460.8,9461.4,5129.0,9482.4695457204133359329303957886527588223825307077
1590678300000,40.0,9462.1,9468.8,9456.4,9460.0,4468.0,9462.0702551477170993733213965980304386750223813787
1590678600000,46.0,9463.3,9465.4,9453.6,9462.5,2761.0,9459.5243390076059398768562115175660992394060123144
1590678900000,44.0,9466.3,9482.9,9465.0,9482.9,4685.0,9472.5073212379935965848452508004268943436499466382
1590679200000,45.0,9482.6,9482.8,9471.0,9478.3,2965.0,9475.2427318718381112984822934232715008431703204047
1590679500000,40.0,9476.6,9497.0,9470.8,9497.0,4215.0,9484.3189323843416370106761565836298932384341637011
1590679800000,48.0,9497.8,9506.1,9484.8,9484.9,5861.0,9497.1487459477904794403685377921856338508786896434
1590680100000,50.0,9486.1,9506.3,9482.5,9483.6,6458.0,9493.0385877980799008981108702384639207184886961908
1590680400000,112.0,9487.3,9534.2,9485.7,9517.0,10611.0,9515.6343134483083592498350768070869852040335500895
1590680700000,60.0,9515.4,9515.4,9482.7,9488.2,7746.0,9491.6022850503485670023237800154918667699457784663
1590681000000,74.0,9492.6,9506.0,9482.5,9495.2,6399.0,9494.3723238005938427879356149398343491170495389905
1590681300000,100.0,9493.0,9530.1,9492.5,9517.6,12868.0,9514.3146021137705937208579421821572894000621697233
1590681600000,294.0,9516.8,9562.1,9480.3,9495.7,33760.0,9519.1615995260663507109004739336492890995260663507
1590681900000,73.0,9491.9,9491.9,9474.9,9475.3,7212.0,9484.1772462562396006655574043261231281198003327787
1590682200000,62.0,9476.3,9494.3,9476.3,9491.6,6277.0,9486.9533694440019117412776804205830810896925282778
1590682500000,60.0,9491.2,9505.0,9484.8,9484.8,5351.0,9497.9036628667538777798542328536722108017193048028
1590682800000,66.0,9482.5,9488.3,9473.9,9482.0,6193.0,9479.1328435330211529145809785241401582431777813661
1590683100000,84.0,9482.1,9482.1,9461.8,9466.0,8391.0,9471.8125968299368370873554999404123465617923966154
1590683400000,34.0,9471.1,9484.3,9470.0,9476.7,3427.0,9474.6418149985409979573971403559964983950977531369
1590683700000,48.0,9475.5,9489.4,9470.1,9486.5,2019.0,9482.4034670629024269440316988608221892025755324418
1590684000000,50.0,9484.0,9490.3,9471.3,9474.4,1675.0,9480.1066865671641791044776119402985074626865671642
1590684300000,56.0,9473.5,9479.6,9453.7,9468.0,3162.0,9465.1144845034788108791903858317520556609740670462
1590684600000,47.0,9468.5,9476.0,9462.2,9470.2,3060.0,9469.5511764705882352941176470588235294117647058824
1590684900000,33.0,9474.1,9475.3,9466.5,9467.7,897.0,9470.1602006688963210702341137123745819397993311037
1590685200000,31.0,9468.4,9483.5,9468.4,9474.3,1701.0,9478.8803644914756025867136978248089359200470311581
1590685500000,52.0,9479.3,9485.5,9468.1,9468.1,1997.0,9478.7253380070105157736604907361041562343515272909
1590685800000,46.0,9466.1,9481.2,9466.1,9478.6,2521.0,9475.6842522808409361364537881792939309797699325664
1590686100000,30.0,9479.4,9484.1,9469.7,9483.8,1117.0,9478.7769919427036705461056401074306177260519247986
1590686400000,39.0,9484.0,9486.1,9479.9,9482.9,2436.0,9483.3554597701149425287356321839080459770114942529
1590686700000,37.0,9479.2,9479.2,9463.6,9471.6,2240.0,9471.9585714285714285714285714285714285714285714286
1590687000000,35.0,9468.4,9477.6,9464.5,9464.5,1892.0,9469.2932875264270613107822410147991543340380549683
1590687300000,37.0,9464.3,9477.3,9460.8,9474.7,1741.0,9469.5317059161401493394600804135554279149913842619
1590687600000,51.0,9471.5,9490.6,9466.0,9488.3,3552.0,9479.2684403153153153153153153153153153153153153153
1590687900000,32.0,9490.1,9495.6,9488.0,9493.3,1610.0,9492.9152173913043478260869565217391304347826086957
1590688200000,64.0,9489.4,9494.2,9481.4,9492.6,3156.0,9488.0364702154626108998732572877059569074778200253
1590688500000,45.0,9489.7,9494.8,9481.0,9487.5,2687.0,9490.8686639374767398585783401563081503535541496092
1590688800000,46.0,9489.5,9500.8,9488.4,9490.0,2567.0,9491.9992987923646279703934553954031943903389170238
1590689100000,42.0,9488.5,9495.3,9486.8,9491.4,2617.0,9490.5953763851738632021398547955674436377531524647
1590689400000,59.0,9485.0,9485.0,9471.3,9477.1,3372.0,9475.7717971530249110320284697508896797153024911032
1590689700000,36.0,9476.9,9478.9,9467.9,9468.6,969.0,9473.6138286893704850361197110423116615067079463364
1590690000000,42.0,9465.2,9484.1,9465.2,9468.2,1989.0,9474.9452488687782805429864253393665158371040723982
1590690300000,45.0,9468.5,9474.9,9467.1,9472.4,1484.0,9470.6659703504043126684636118598382749326145552561
1590690600000,24.0,9467.2,9479.0,9467.2,9476.5,483.0,9472.8399585921325051759834368530020703933747412008
1590690900000,25.0,9476.4,9479.6,9469.1,9469.1,434.0,9473.8661290322580645161290322580645161290322580645
1590691200000,45.0,9466.8,9474.7,9457.9,9458.1,1622.0,9467.9058569667077681874229346485819975339087546239
1590691500000,37.0,9458.0,9465.8,9456.6,9465.4,1807.0,9460.4859435528500276701715550636413945766463752075
1590691800000,38.0,9464.3,9476.6,9462.8,9465.5,2701.0,9471.9805997778600518326545723805997778600518326546
1590692100000,56.0,9465.7,9465.7,9447.8,9447.8,4385.0,9454.3951881413911060433295324971493728620296465222
1590692400000,140.0,9443.9,9468.5,9429.8,9457.3,13341.0,9441.9235364665317442470579416835319691177572895585
1590692700000,45.0,9458.1,9476.3,9458.1,9470.0,1708.0,9467.0461943793911007025761124121779859484777517564
1590693000000,42.0,9470.8,9478.9,9466.9,9470.3,1012.0,9473.8156126482213438735177865612648221343873517787
1590693300000,62.0,9465.2,9469.6,9458.7,9460.7,1545.0,9463.3682200647249190938511326860841423948220064725
1590693600000,70.0,9461.8,9502.9,9461.8,9493.0,4776.0,9481.5065117252931323283082077051926298157453936348
